op_id,worker_id,operation,start_ns,end_ns,latency_ms,status,attempt_count,leader_before,leader_after,error
193,1,48,1777314039730238000,1777314039731001000,0.763,OK,1,localhost:50052,localhost:50052,
192,2,50,1777314039730229000,1777314039731010000,0.781,OK,1,localhost:50052,localhost:50052,
190,4,48,1777314039730183000,1777314039731017000,0.834,OK,1,localhost:50052,localhost:50052,
196,1,49,1777314039752072000,1777314039752836000,0.764,OK,1,localhost:50052,localhost:50052,
194,3,48,1777314039752050000,1777314039752836000,0.786,OK,1,localhost:50052,localhost:50052,
195,4,49,1777314039752057000,1777314039752858000,0.801,OK,1,localhost:50052,localhost:50052,
197,1,50,1777314039773886000,1777314039774781000,0.895,OK,1,localhost:50052,localhost:50052,
198,3,49,1777314039773917000,1777314039774784000,0.867,OK,1,localhost:50052,localhost:50052,
199,4,50,1777314039773942000,1777314039774796000,0.854,OK,1,localhost:50052,localhost:50052,
200,3,50,1777314039795590000,1777314039796552000,0.962,OK,1,localhost:50052,localhost:50052,
